Match,TeamInnings,Battingposition,batsmanName,Runs,Balls,Fours,Sixes,SR,Out_Status,Matchlink
GT vs CSK,GT,1,Wriddhiman Saha ,21,17,4,0,123.52,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,2,Shubman Gill (c),8,5,0,1,160.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,3,Sai Sudharsan,37,31,3,0,119.35,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,4,Vijay Shankar,12,12,0,1,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,5,David Miller,21,16,3,0,131.25,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,6,Azmatullah Omarzai,11,10,1,0,110.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,7,Rahul Tewatia,6,11,1,0,54.54,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,8,Rashid Khan,1,2,0,0,50.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,9,Umesh Yadav,10,11,0,1,90.90,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
GT vs CSK,GT,10,Spencer Johnson,5,5,1,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-gujarat-titans-7th-match-1422125/full-scorecard
PBKS vs RCB,PBKS,1,Shikhar Dhawan (c),45,37,5,1,121.62,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,PBKS,2,Jonny Bairstow,8,6,2,0,133.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,PBKS,3,Prabhsimran Singh,25,17,2,2,147.05,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,PBKS,4,Liam Livingstone,17,13,1,1,130.76,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,PBKS,5,Sam Curran,23,17,3,0,135.29,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,PBKS,6,Jitesh Sharma ,27,20,1,2,135.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,PBKS,7,Shashank Singh,21,8,1,2,262.50,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
PBKS vs RCB,PBKS,8,Harpreet Brar,2,2,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,1,Virat Kohli,77,49,11,2,157.14,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,2,Faf du Plessis (c),3,7,0,0,42.85,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,3,Cameron Green,3,5,0,0,60.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,4,Rajat Patidar,18,18,1,1,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,5,Glenn Maxwell,3,5,0,0,60.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,6,Anuj Rawat ,11,14,1,0,78.57,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,7,Dinesh Karthik,28,10,3,2,280.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
RCB vs PBKS,RCB,8,Mahipal Lomror,17,8,2,1,212.50,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-punjab-kings-6th-match-1422124/full-scorecard
GT vs MI,GT,1,Wriddhiman Saha ,19,15,4,0,126.66,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,GT,2,Shubman Gill (c),31,22,3,1,140.90,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,GT,3,Sai Sudharsan,45,39,3,1,115.38,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,GT,4,Azmatullah Omarzai,17,11,1,1,154.54,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,GT,5,David Miller,12,11,1,0,109.09,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,GT,6,Vijay Shankar,6,5,0,0,120.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,GT,7,Rahul Tewatia,22,15,2,1,146.66,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
GT vs MI,GT,8,Rashid Khan,4,3,0,0,133.33,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,1,Ishan Kishan ,0,4,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,2,Rohit Sharma,43,29,7,1,148.27,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,3,Naman Dhir,20,10,3,1,200.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,4,Dewald Brevis,46,38,2,3,121.05,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,5,Tilak Varma,25,19,1,1,131.57,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,6,Tim David,11,10,1,0,110.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,7,Hardik Pandya (c),11,4,1,1,275.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,8,Gerald Coetzee,1,3,0,0,33.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,9,Shams Mulani,1,1,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,10,Piyush Chawla,0,1,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
MI vs GT,MI,11,Jasprit Bumrah,1,1,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/gujarat-titans-vs-mumbai-indians-5th-match-1422123/full-scorecard
RR vs LSG,RR,1,Yashasvi Jaiswal,24,12,3,1,200.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,RR,2,Jos Buttler,11,9,2,0,122.22,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,RR,3,Sanju Samson (c),82,52,3,6,157.69,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,RR,4,Riyan Parag,43,29,1,3,148.27,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,RR,5,Shimron Hetmyer,5,7,0,0,71.42,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
RR vs LSG,RR,6,Dhruv Jurel,20,12,1,1,166.66,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,1,Quinton de Kock,4,5,1,0,80.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,2,KL Rahul (c),58,44,4,2,131.81,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,3,Devdutt Padikkal,0,3,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,4,Ayush Badoni,1,5,0,0,20.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,5,Deepak Hooda,26,13,2,2,200.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,6,Nicholas Pooran,64,41,4,4,156.09,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,7,Marcus Stoinis,3,4,0,0,75.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
LSG vs RR,LSG,8,Krunal Pandya,3,5,0,0,60.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-lucknow-super-giants-4th-match-1422122/full-scorecard
KKR vs SRH,KKR,1,Phil Salt ,54,40,3,3,135.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,2,Sunil Narine,2,4,0,0,50.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,3,Venkatesh Iyer,7,5,1,0,140.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,4,Shreyas Iyer (c),0,2,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,5,Nitish Rana,9,11,1,0,81.81,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,6,Ramandeep Singh,35,17,1,4,205.88,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,7,Rinku Singh,23,15,3,0,153.33,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,8,Andre Russell,64,25,3,7,256.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
KKR vs SRH,KKR,9,Mitchell Starc,6,3,1,0,200.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,1,Mayank Agarawal,32,21,4,1,152.38,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,2,Abhishek Sharma,32,19,4,2,168.42,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,3,Rahul Tripathi,20,20,0,1,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,4,Aiden Markram,18,13,2,0,138.46,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,5,Heinrich Klaasen ,63,29,0,8,217.24,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,6,Abdul Samad,15,11,1,1,136.36,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,7,Shahbaz Ahmed,16,5,1,2,320.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,8,Marco Jansen,1,1,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
SRH vs KKR,SRH,9,Pat Cummins (c),0,1,0,0,0.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-3rd-match-1422121/full-scorecard
DC vs PBKS,DC,1,David Warner,29,21,3,2,138.09,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,2,Mitchell Marsh,20,12,2,2,166.66,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,3,Shai Hope,33,25,2,2,132.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,4,Rishabh Pant (c),18,13,2,0,138.46,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,5,Ricky Bhui,3,7,0,0,42.85,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,6,Tristan Stubbs,5,8,0,0,62.50,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,7,Axar Patel,21,13,2,1,161.53,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,8,Sumit Kumar,2,9,0,0,22.22,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,9,Abishek Porel,32,10,4,2,320.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
DC vs PBKS,DC,10,Kuldeep Yadav,1,2,0,0,50.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,1,Shikhar Dhawan (c),22,16,4,0,137.50,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,2,Jonny Bairstow,9,3,2,0,300.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,3,Prabhsimran Singh,26,17,5,0,152.94,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,4,Sam Curran,63,47,6,1,134.04,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,5,Jitesh Sharma ,9,9,1,0,100.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,6,Liam Livingstone,38,21,2,3,180.95,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,7,Shashank Singh,0,1,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
PBKS vs DC,PBKS,8,Harpreet Brar,2,2,0,0,100.00,not out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-delhi-capitals-2nd-match-1422120/full-scorecard
RCB vs CSK,RCB,1,Virat Kohli,21,20,0,1,105.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,RCB,2,Faf du Plessis (c),35,23,8,0,152.17,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
RCB vs CSK,RCB,3,Rajat Patidar,0,3,0,0,0.00,out,https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-royal-challengers-bengaluru-1st-match-1422119/full-scorecard
